comment_text,original_line,clean_text,sentiment,confidence,text_length,topic,emotions,anger,anger_linguistic,anger_sentence_count,fear,fear_linguistic,fear_sentence_count,disgust,disgust_linguistic,disgust_sentence_count,sadness,sadness_linguistic,sadness_sentence_count,joy,joy_linguistic,joy_sentence_count,none of them,none of them_linguistic,none of them_sentence_count,dominant_emotion
Diese Runde machen sich lusdig über die indeligens. Die Schüler werden dümmere 😂😂😂,106,runde lusdig indeligens schüler dümmere,neutral,0.9999768733978271,82,30,"{'anger': 0.7141134738922119, 'disgust': 0.15586541593074799, 'none of them': 0.07050444185733795, 'sadness': 0.05423925817012787, 'joy': 0.009412286803126335, 'fear': 0.0003852039226330817}",0.7141134738922119,0.0,0.0,0.0003852039226330817,0.0,0.0,0.15586541593074799,0.0,0.0,0.05423925817012787,0.0,0.0,0.009412286803126335,0.0,0.0,0.07050444185733795,0.0,0.0,anger
"Es ging nie um Wissen allgemein, sondern explizit um das Wissen rund um künstliche Intelligenz und Programme wie ChatGPT. 
Und da hat er mit der Aussage zumindest zum Teil Recht.",107,ging nie wissen allgemein explizit wissen rund künstliche intelligenz programme chatgpt aussage zumindest teil recht,neutral,0.9872194528579712,178,-1,"{'anger': 0.6841455698013306, 'none of them': 0.27259838581085205, 'sadness': 0.026490628719329834, 'joy': 0.009751287288963795, 'disgust': 0.0037297727540135384, 'fear': 0.00014370000280905515, 'sadness_linguistic': 0.20833333333333334, 'sadness_sentence_count': 1, 'none of them_linguistic': 0.2916666666666667, 'none of them_sentence_count': 1}",0.6841455698013306,0.0,0.0,0.00014370000280905515,0.0,0.0,0.0037297727540135384,0.0,0.0,0.026490628719329834,0.20833333333333334,1.0,0.009751287288963795,0.0,0.0,0.27259838581085205,0.2916666666666667,1.0,anger
Korrekt. Genau deswegen ist eine komplette Sanierung des Bildungssystems so bitter nötig. Hat man zuletzt ja bei der Europawahl gesehen.,108,korrekt genau deswegen komplette sanierung bildungssystems bitter nötig zuletzt europawahl gesehen,negative,0.9939292669296265,136,0,"{'anger': 0.9104985594749451, 'none of them': 0.05161479860544205, 'sadness': 0.016494331881403923, 'disgust': 0.013794230297207832, 'joy': 0.004746573511511087, 'fear': 0.0008651628158986568, 'none of them_linguistic': 1.0, 'none of them_sentence_count': 1}",0.9104985594749451,0.0,0.0,0.0008651628158986568,0.0,0.0,0.013794230297207832,0.0,0.0,0.016494331881403923,0.0,0.0,0.004746573511511087,0.0,0.0,0.05161479860544205,1.0,1.0,anger
"Und warum siehst du dich genötigt, das hier kundzutun?
Das interessiert niemanden. Zieh einfach weiter.",109,warum siehst genötigt kundzutun interessiert niemanden zieh einfach,negative,0.9852991104125977,103,5,"{'anger': 0.9357959628105164, 'none of them': 0.03191789239645004, 'disgust': 0.01502984669059515, 'sadness': 0.014577282592654228, 'joy': 0.00586380111053586, 'fear': 0.0017943744314834476}",0.9357959628105164,0.0,0.0,0.0017943744314834476,0.0,0.0,0.01502984669059515,0.0,0.0,0.014577282592654228,0.0,0.0,0.00586380111053586,0.0,0.0,0.03191789239645004,0.0,0.0,anger
"@… Mach ich auch nicht, das hier  hat nicht länger als 30 Sekunden gedauert , habe doch geschrieben, länger  als 30 Sekunden mit Lanz ist schmerzhaft. Verstanden?",110,mach länger sekunden gedauert geschrieben länger sekunden lanz schmerzhaft verstanden,negative,0.9791639447212219,162,3,"{'anger': 0.8746890425682068, 'sadness': 0.05687670037150383, 'none of them': 0.04704805463552475, 'disgust': 0.019650213420391083, 'joy': 0.004345919005572796, 'fear': 0.000711424567271024, 'sadness_linguistic': 1.0, 'sadness_sentence_count': 1}",0.8746890425682068,0.0,0.0,0.000711424567271024,0.0,0.0,0.019650213420391083,0.0,0.0,0.05687670037150383,1.0,1.0,0.004345919005572796,0.0,0.0,0.04704805463552475,0.0,0.0,anger
Warum bist du dann hier? Geltungssucht?,111,warum geltungssucht,neutral,0.974563479423523,39,5,"{'anger': 0.5659069418907166, 'none of them': 0.33359113335609436, 'sadness': 0.033297862857580185, 'disgust': 0.008101367391645908, 'joy': 0.005402957554906607, 'fear': 0.0002112072252202779}",0.5659069418907166,0.0,0.0,0.0002112072252202779,0.0,0.0,0.008101367391645908,0.0,0.0,0.033297862857580185,0.0,0.0,0.005402957554906607,0.0,0.0,0.33359113335609436,0.0,0.0,anger
​ @… und du?,112,,neutral,0.9382765293121338,12,-1,,,,,,,,,,,,,,,,,,,,
"​ @… warum stalkst du jeden kritischen Diskussionsteilnehmer, wirst du dafür bezahlt ?",113,warum stalkst kritischen diskussionsteilnehmer dafür bezahlt,negative,0.8829023241996765,86,5,"{'anger': 0.89066481590271, 'none of them': 0.06667502969503403, 'sadness': 0.02239004522562027, 'disgust': 0.012437869794666767, 'joy': 0.006266305688768625, 'fear': 0.00048018121742643416, 'fear_linguistic': 1.0, 'fear_sentence_count': 1}",0.89066481590271,0.0,0.0,0.00048018121742643416,1.0,1.0,0.012437869794666767,0.0,0.0,0.02239004522562027,0.0,0.0,0.006266305688768625,0.0,0.0,0.06667502969503403,0.0,0.0,anger
"@…  Kannst du mal KONKRET darlegen, was an diesem Kommentar"" kRitiSch"" sein soll?",114,kannst mal konkret darlegen kommentar kritisch,neutral,0.967742383480072,81,59,"{'anger': 0.6667989492416382, 'none of them': 0.34877461194992065, 'sadness': 0.013917166739702225, 'disgust': 0.004927448462694883, 'joy': 0.004343895707279444, 'fear': 0.00031776283867657185, 'fear_linguistic': 1.0, 'fear_sentence_count': 1}",0.6667989492416382,0.0,0.0,0.00031776283867657185,1.0,1.0,0.004927448462694883,0.0,0.0,0.013917166739702225,0.0,0.0,0.004343895707279444,0.0,0.0,0.34877461194992065,0.0,0.0,anger
@…  Mach ich sobald du mir ehrlich meine Frage nach Bezahlung deiner offensichtlichen Stalking und Trollaktionen beantwortet hast🥱,115,mach sobald ehrlich frage bezahlung offensichtlichen stalking trollaktionen beantwortet hast,negative,0.8897331357002258,130,29,"{'anger': 0.9030816555023193, 'none of them': 0.05816526710987091, 'disgust': 0.021885737776756287, 'sadness': 0.01274113915860653, 'joy': 0.004843262955546379, 'fear': 0.000887994421645999}",0.9030816555023193,0.0,0.0,0.000887994421645999,0.0,0.0,0.021885737776756287,0.0,0.0,0.01274113915860653,0.0,0.0,0.004843262955546379,0.0,0.0,0.05816526710987091,0.0,0.0,anger
"Argumente hast du aber keine, stimmt's?",116,argumente hast stimmts,neutral,0.966463565826416,39,8,"{'joy': 0.5267620086669922, 'none of them': 0.3696419894695282, 'anger': 0.08483734726905823, 'sadness': 0.007081592921167612, 'disgust': 0.0014365878887474537, 'fear': 0.00012052384408889338}",0.08483734726905823,0.0,0.0,0.00012052384408889338,0.0,0.0,0.0014365878887474537,0.0,0.0,0.007081592921167612,0.0,0.0,0.5267620086669922,0.0,0.0,0.3696419894695282,0.0,0.0,joy
"@…  

Wenn du seine Inkompetenz nicht erkennst, nicht...",117,inkompetenz erkennst,negative,0.9768004417419434,56,-1,"{'anger': 0.7229883074760437, 'none of them': 0.26563796401023865, 'sadness': 0.04513987526297569, 'joy': 0.009354970417916775, 'disgust': 0.004703041631728411, 'fear': 0.00018808324239216745}",0.7229883074760437,0.0,0.0,0.00018808324239216745,0.0,0.0,0.004703041631728411,0.0,0.0,0.04513987526297569,0.0,0.0,0.009354970417916775,0.0,0.0,0.26563796401023865,0.0,0.0,anger
"@…  Also nein, keine Argumente. Danke für die Klarstellung.",118,nein argumente danke klarstellung,negative,0.9878076910972595,59,8,"{'anger': 0.5694063901901245, 'none of them': 0.35694965720176697, 'joy': 0.02680230885744095, 'sadness': 0.01562870666384697, 'disgust': 0.0018520487938076258, 'fear': 0.00015544072084594518, 'none of them_linguistic': 1.0, 'none of them_sentence_count': 1}",0.5694063901901245,0.0,0.0,0.00015544072084594518,0.0,0.0,0.0018520487938076258,0.0,0.0,0.01562870666384697,0.0,0.0,0.02680230885744095,0.0,0.0,0.35694965720176697,1.0,1.0,none of them
"@…  
Offensichtlich keine Klarstellung. Denn nur in deinem Spektrum kein Argument.
Für jeden, der nichts auf pseudointellektuelles Geschwafel gibt, eben schon.

Also alles gut...",119,offensichtlich klarstellung spektrum argument pseudointellektuelles geschwafel gibt eben schon gut,negative,0.9650996923446655,178,-1,"{'anger': 0.9026586413383484, 'none of them': 0.07652616500854492, 'sadness': 0.016702517867088318, 'joy': 0.013723719865083694, 'disgust': 0.008412973955273628, 'fear': 0.0003461715823505074, 'joy_linguistic': 0.5, 'joy_sentence_count': 1, 'none of them_linguistic': 0.5, 'none of them_sentence_count': 1}",0.9026586413383484,0.0,0.0,0.0003461715823505074,0.0,0.0,0.008412973955273628,0.0,0.0,0.016702517867088318,0.0,0.0,0.013723719865083694,0.5,1.0,0.07652616500854492,0.5,1.0,anger
Warum?,120,warum,negative,0.9549618363380432,6,-1,,,,,,,,,,,,,,,,,,,,
Die künstliche Intelligenz wirt ein Fluch für die Menschheitsgeschichte Werten. Und ein Segen für die Verbrecher Bande sein  😢😢,121,künstliche intelligenz wirt fluch menschheitsgeschichte werten segen verbrecher bande,neutral,0.9896194338798523,127,0,"{'anger': 0.9150680303573608, 'disgust': 0.0559011809527874, 'sadness': 0.02478593960404396, 'none of them': 0.023873213678598404, 'joy': 0.00568296667188406, 'fear': 0.0010786231141537428}",0.9150680303573608,0.0,0.0,0.0010786231141537428,0.0,0.0,0.0559011809527874,0.0,0.0,0.02478593960404396,0.0,0.0,0.00568296667188406,0.0,0.0,0.023873213678598404,0.0,0.0,anger
"Ich frage mich eher, wie KI alles verändert. Und zwar zum Schlechten. Ich glaube wirklich, wir haben die Büchse der Pandora geöffnet.",122,frage eher verändert schlechten glaube wirklich büchse pandora geöffnet,positive,0.8906811475753784,133,-1,"{'anger': 0.7887584567070007, 'none of them': 0.16405968368053436, 'sadness': 0.02628943882882595, 'joy': 0.012331133708357811, 'disgust': 0.006893665064126253, 'fear': 0.00013184445560909808}",0.7887584567070007,0.0,0.0,0.00013184445560909808,0.0,0.0,0.006893665064126253,0.0,0.0,0.02628943882882595,0.0,0.0,0.012331133708357811,0.0,0.0,0.16405968368053436,0.0,0.0,anger
Die Jugend wird immer dümmer und die Ansprüche immer weiter zurückgeschraubt und die bilden sich ein KI würde das ändern... 🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️ Wenn ich zu blöd bin Pythagoras anzuwenden dann hilft mir da auch keine KI weiter. Dummes überflüssiges Gequatsche.,123,jugend immer dümmer ansprüche immer zurückgeschraubt bilden ändern blöd pythagoras anzuwenden hilft dummes überflüssiges gequatsche,negative,0.9961521029472351,255,-1,"{'anger': 0.9306671023368835, 'disgust': 0.07437985390424728, 'sadness': 0.013970541767776012, 'none of them': 0.012931905686855316, 'joy': 0.004602023400366306, 'fear': 0.0041720387525856495, 'anger_linguistic': 1.0, 'anger_sentence_count': 1}",0.9306671023368835,1.0,1.0,0.0041720387525856495,0.0,0.0,0.07437985390424728,0.0,0.0,0.013970541767776012,0.0,0.0,0.004602023400366306,0.0,0.0,0.012931905686855316,0.0,0.0,anger
Also sollen wir in Deutschland Arabisch sprechen ...was für ne dumme Kuh. Die Eltern sollen sich integrieren nund nicht wir uns anbiedern ...nur mehr Ekelhaft diese Schulleiterin 😢,124,sollen deutschland arabisch sprechen dumme kuh eltern sollen integrieren nund anbiedern mehr ekelhaft schulleiterin,negative,0.9988447427749634,180,9,"{'anger': 0.6304672956466675, 'disgust': 0.27851277589797974, 'sadness': 0.06131120026111603, 'none of them': 0.05220791697502136, 'joy': 0.009594179689884186, 'fear': 0.0003986538795288652, 'disgust_linguistic': 0.6666666666666666, 'disgust_sentence_count': 1, 'anger_linguistic': 0.3333333333333333, 'anger_sentence_count': 1}",0.6304672956466675,0.3333333333333333,1.0,0.0003986538795288652,0.0,0.0,0.27851277589797974,0.6666666666666666,1.0,0.06131120026111603,0.0,0.0,0.009594179689884186,0.0,0.0,0.05220791697502136,0.0,0.0,anger
KI haben wir seit Jahrzehnten in den meisten Schulen.😢,125,seit jahrzehnten meisten schulen,neutral,0.5214455723762512,54,-1,"{'none of them': 0.9352207183837891, 'anger': 0.03614600747823715, 'joy': 0.029618291184306145, 'sadness': 0.015421127900481224, 'disgust': 0.002540736459195614, 'fear': 0.0005662328330799937}",0.03614600747823715,0.0,0.0,0.0005662328330799937,0.0,0.0,0.002540736459195614,0.0,0.0,0.015421127900481224,0.0,0.0,0.029618291184306145,0.0,0.0,0.9352207183837891,0.0,0.0,none of them
"KI wird über Computer  gesteuert. Es kann nur das ausgespuckt werden, was eingegeben wird. In einigen Jahren wissen wir dann nicht mehr, was Wahrheit oder Lüge ist.  In naher Zukunft soll es keine Schulen mehr geben und auch keine Bücher mehr. Da kann es passieren, dass 2+2=5  ist. Wenn die KI es sagt, wird es schon stimmen. Wer braucht schon Mathe. Von Deutsch ganz zu schweigen",126,computer gesteuert ausgespuckt eingegeben jahren wissen mehr wahrheit lüge naher zukunft schulen mehr geben bücher mehr passieren sagt schon stimmen wer braucht schon mathe deutsch ganz schweigen,negative,0.997133731842041,381,0,"{'anger': 0.9469757080078125, 'none of them': 0.02992762252688408, 'sadness': 0.017720894888043404, 'disgust': 0.012219897471368313, 'joy': 0.006533901672810316, 'fear': 0.002445229794830084}",0.9469757080078125,0.0,0.0,0.002445229794830084,0.0,0.0,0.012219897471368313,0.0,0.0,0.017720894888043404,0.0,0.0,0.006533901672810316,0.0,0.0,0.02992762252688408,0.0,0.0,anger
"Die Fluide Intelligenz kombiniert etwas neu aus Deinem Gehirn. Wenn Dein Gehirn leider leer ist, weil alles was Du weißt im Internet ist, dann brauchst Du keine Fluide Intelligenz.
Dann reicht ein Sofa, ein Bildschirm und jemand, der Dich füttert. Wenn Dir das als Inhalt für Dein Leben reicht fühle Dich frei es zu leben.
Dein Motto: Das muss ich nicht lernen, ich weiß ja wo es steht, weil jemand anderes es da abgelegt hat.

Willst Du die Welt verändern dann fülle (lerne) Dein Gehirn mit möglichst vielen Fakten (Kristalline Intelligenz). Je mehr Du davon hast, um so mehr passt in Dein Gehirn rein und um so schneller lernst Du neue Fakten. Die erste Sprache, die 2. Sprache, die 3. Sprache, ... , die 14. Sprache wie lange braucht es die zu lernen?
Oder ein Instrument, eine Programmiersprache, eine Sportart, ...

Der Spaß fängt an, wenn Du das alles frei kombinieren kannst. Keiner hat behautet, dass Du Spaß bekommst ohne vorher hart dafür zu arbeiten (Dark Souls).

Der Lehrplan bringt Dier bei wie Kristalline Intelligenz und Fluide Intelligenz benutzt werden. Der Inhalt ist dabei nicht das wichtige. Du lernst in der Schule zu lernen (Kristalline Intelligenz) und das Wissen zu benutzen (Fluide Intelligenz). Ob Du am Ende eine Revolution startest, eine Firma gründest, eine Familie oder auf dem Sofa zufrieden bist, das ist nicht von den Inhalten des Schulstoffs abhängig.

Wie miss und klein sind die Menschen Heute gegenüber der KI? Wie miss und klein waren die Menschen früher gegenüber der Brockhaus Enzyklopädie im Wohnzimmerregal in 30 Bändigen?

19:18 Kinder haben kein Problem damit, Hausaufgaben nicht selber zu machen, weil sie einen anderen Begriff von Moral haben: (Das haben die Erwachsenen aber verdrängt)
Die Phasen der Moral in der Menschlichen Entwicklung:
1- Vermeidung von Strafe
2- Befreiung eigener Bedürfnisse
3- Erwartung und Anerkennung
4- Gesetz und Ordnung
5- Nutzen für Individuen
6- Universelle Prinzipien 
https://youtu.be/CsX8gGbI1nY?list=RDCMUCYs7SrMbAfOV_r_3sG7rXMQ&t=474",127,fluide intelligenz kombiniert neu gehirn gehirn leider leer weißt internet brauchst fluide intelligenz reicht sofa bildschirm jemand füttert inhalt leben reicht fühle frei leben motto lernen weiß steht jemand abgelegt willst welt verändern fülle lerne gehirn möglichst vielen fakten kristalline intelligenz mehr davon hast mehr passt gehirn rein schneller lernst neue fakten erste sprache sprache sprache sprache lange braucht lernen instrument programmiersprache sportart spaß fängt frei kombinieren kannst behautet spaß bekommst vorher hart dafür arbeiten dark souls lehrplan bringt dier kristalline intelligenz fluide intelligenz benutzt inhalt dabei wichtige lernst schule lernen kristalline intelligenz wissen benutzen fluide intelligenz ende revolution startest firma gründest familie sofa zufrieden inhalten schulstoffs abhängig miss klein menschen heute gegenüber miss klein menschen früher gegenüber brockhaus enzyklopädie wohnzimmerregal bändigen kinder problem hausaufgaben selber begriff moral erwachsenen verdrängt phasen moral menschlichen entwicklung vermeidung strafe befreiung eigener bedürfnisse erwartung anerkennung gesetz ordnung nutzen individuen universelle prinzipien,neutral,0.790682464838028,2017,53,"{'anger': 0.9329938292503357, 'none of them': 0.1368705928325653, 'sadness': 0.023058930411934853, 'joy': 0.009978010319173336, 'disgust': 0.01154475100338459, 'fear': 0.0011860557133331895, 'joy_linguistic': 0.5, 'joy_sentence_count': 1, 'sadness_linguistic': 0.5, 'sadness_sentence_count': 1}",0.9329938292503357,0.0,0.0,0.0011860557133331895,0.0,0.0,0.01154475100338459,0.0,0.0,0.023058930411934853,0.5,1.0,0.009978010319173336,0.5,1.0,0.1368705928325653,0.0,0.0,anger
Lobo an die Ostfront!Die Type ist eine Beleidigung für jeden Bahnhofsbettelpunk.,128,lobo ostfrontdie type beleidigung bahnhofsbettelpunk,neutral,0.9771202802658081,80,1,"{'anger': 0.9404837489128113, 'disgust': 0.03167800232768059, 'none of them': 0.018757643178105354, 'sadness': 0.010800165124237537, 'joy': 0.00580818485468626, 'fear': 0.003333313623443246}",0.9404837489128113,0.0,0.0,0.003333313623443246,0.0,0.0,0.03167800232768059,0.0,0.0,0.010800165124237537,0.0,0.0,0.00580818485468626,0.0,0.0,0.018757643178105354,0.0,0.0,anger
"KI addiert direkt solarium tan bei der arabischen übersetzung, nice",129,addiert direkt solarium tan arabischen übersetzung nice,positive,0.8960538506507874,67,9,"{'joy': 0.7945356965065002, 'none of them': 0.12999369204044342, 'anger': 0.05647512897849083, 'sadness': 0.005843981634825468, 'disgust': 0.0022735362872481346, 'fear': 0.00013794528786092997}",0.05647512897849083,0.0,0.0,0.00013794528786092997,0.0,0.0,0.0022735362872481346,0.0,0.0,0.005843981634825468,0.0,0.0,0.7945356965065002,0.0,0.0,0.12999369204044342,0.0,0.0,joy
Schon Jahre VOR ChatGPT habe ich gesagt das die heutigen Abiturienten garantiert meine Abi-prüfungen 1988 bestanden. Nicht annähernd! Was heutzutage alles Abitur hat! Die hätten vor 35+ Jahren vielleicht mit Ach und Krach den Hauptschulabschluss geschafft.,130,schon jahre chatgpt gesagt heutigen abiturienten garantiert abiprüfungen bestanden annähernd heutzutage abitur hätten jahren vielleicht ach krach hauptschulabschluss geschafft,neutral,0.7408825755119324,256,-1,"{'anger': 0.8605765700340271, 'none of them': 0.079865962266922, 'sadness': 0.042510293424129486, 'joy': 0.0122611653059721, 'disgust': 0.007645031437277794, 'fear': 0.00019586566486395895}",0.8605765700340271,0.0,0.0,0.00019586566486395895,0.0,0.0,0.007645031437277794,0.0,0.0,0.042510293424129486,0.0,0.0,0.0122611653059721,0.0,0.0,0.079865962266922,0.0,0.0,anger
"""Künstliche Intelligenz"" und am Anfang Sascha Lobo eingeblendet. Wie passt das zusammen?",131,künstliche intelligenz anfang sascha lobo eingeblendet passt zusammen,negative,0.9547525644302368,88,-1,"{'none of them': 0.7316258549690247, 'anger': 0.09936382621526718, 'joy': 0.09745444357395172, 'sadness': 0.009646954946219921, 'disgust': 0.0015005548484623432, 'fear': 0.0001464092347305268}",0.09936382621526718,0.0,0.0,0.0001464092347305268,0.0,0.0,0.0015005548484623432,0.0,0.0,0.009646954946219921,0.0,0.0,0.09745444357395172,0.0,0.0,0.7316258549690247,0.0,0.0,none of them
"S. Lobo einzuladen zur Frage künstlicher Intelligenz oder auch natürlicher Intelligenz hat schon etwas lustiges an sich. ich weiß ja, dass  ZDF sparen muss, aber ich wusste ja nicht das es so schlimm ist. Dennoch finde ich das auch solch ein Charakter im Fernsehen vorkommen darf. ich stelle ihn mir z.B bei Böhmermann vor oder als Pausen Figur zwischen 2 Sendungen wie damals die Mainzelmännchen.",132,lobo einzuladen frage künstlicher intelligenz natürlicher intelligenz schon lustiges weiß zdf sparen wusste schlimm dennoch finde solch charakter fernsehen vorkommen darf stelle böhmermann pausen figur sendungen damals mainzelmännchen,negative,0.9398321509361267,397,1,"{'anger': 0.9392483234405518, 'none of them': 0.0267951637506485, 'disgust': 0.019203312695026398, 'sadness': 0.012551532126963139, 'joy': 0.0072263977490365505, 'fear': 0.0018209664849564433, 'sadness_linguistic': 0.5, 'sadness_sentence_count': 1, 'disgust_linguistic': 0.5, 'disgust_sentence_count': 1}",0.9392483234405518,0.0,0.0,0.0018209664849564433,0.0,0.0,0.019203312695026398,0.5,1.0,0.012551532126963139,0.5,1.0,0.0072263977490365505,0.0,0.0,0.0267951637506485,0.0,0.0,anger
Das Volk will keinen Krieg!,133,volk krieg,negative,0.9869822859764099,27,-1,"{'anger': 0.3853532373905182, 'none of them': 0.2472236156463623, 'sadness': 0.12313961982727051, 'disgust': 0.02464950643479824, 'joy': 0.008441686630249023, 'fear': 0.0001910048449644819}",0.3853532373905182,0.0,0.0,0.0001910048449644819,0.0,0.0,0.02464950643479824,0.0,0.0,0.12313961982727051,0.0,0.0,0.008441686630249023,0.0,0.0,0.2472236156463623,0.0,0.0,anger
"Diese inkompetente deutsche Regieru😅ng, es ist unfassbar !
Jetzt ist es vorbei, Deutschland hat sich schon wieder in einen Krieg ziehen lassen!
Wie könnt ihr das verantworten, wie!!?",134,inkompetente deutsche regierung unfassbar vorbei deutschland schon krieg ziehen lassen könnt verantworten,negative,0.9982506632804871,182,24,"{'anger': 0.9496431350708008, 'disgust': 0.03574930131435394, 'none of them': 0.01700633205473423, 'sadness': 0.014130123890936375, 'joy': 0.006477075163275003, 'fear': 0.006360495928674936}",0.9496431350708008,0.0,0.0,0.006360495928674936,0.0,0.0,0.03574930131435394,0.0,0.0,0.014130123890936375,0.0,0.0,0.006477075163275003,0.0,0.0,0.01700633205473423,0.0,0.0,anger
"KI sagt uns nicht wie man Massenvernichtungswaffen  abschaffen kann, wenn sie soweit ist,  vergesse ich gerne den Film Matrix",135,sagt massenvernichtungswaffen abschaffen soweit vergesse gerne film matrix,neutral,0.5604920387268066,125,15,"{'anger': 0.8544721603393555, 'none of them': 0.09362094849348068, 'sadness': 0.03464438393712044, 'disgust': 0.014145676977932453, 'joy': 0.008304794318974018, 'fear': 0.0002165122568840161}",0.8544721603393555,0.0,0.0,0.0002165122568840161,0.0,0.0,0.014145676977932453,0.0,0.0,0.03464438393712044,0.0,0.0,0.008304794318974018,0.0,0.0,0.09362094849348068,0.0,0.0,anger
"""Super interessantes"" Thema. Demnächst bitte eine Sendung über Doktorspiel- und Selbstanfassungsräume für Kinder in KITAs und Kindergärten machen!",136,super interessantes thema demnächst bitte sendung doktorspiel selbstanfassungsräume kinder kitas kindergärten,positive,0.9218147397041321,146,0,"{'joy': 0.6091528534889221, 'none of them': 0.39643698930740356, 'anger': 0.013076327741146088, 'sadness': 0.0034616810735315084, 'disgust': 0.0012613763101398945, 'fear': 0.000461676245322451, 'joy_linguistic': 1.0, 'joy_sentence_count': 1}",0.013076327741146088,0.0,0.0,0.000461676245322451,0.0,0.0,0.0012613763101398945,0.0,0.0,0.0034616810735315084,0.0,0.0,0.6091528534889221,1.0,1.0,0.39643698930740356,0.0,0.0,joy
Sascha Stinko 💩💩💩💩💩💩💩💩,137,sascha stinko,negative,0.7065104842185974,22,2,"{'anger': 0.41988641023635864, 'none of them': 0.38767507672309875, 'sadness': 0.027201112359762192, 'joy': 0.021454807370901108, 'disgust': 0.007279536686837673, 'fear': 5.352143489290029e-05}",0.41988641023635864,0.0,0.0,5.352143489290029e-05,0.0,0.0,0.007279536686837673,0.0,0.0,0.027201112359762192,0.0,0.0,0.021454807370901108,0.0,0.0,0.38767507672309875,0.0,0.0,anger
"Ein Lexikon wußte früher auch schon mehr, trotzdem hat das Lexikon nicht unser Leben übernommen. 
Wenn Grundlagen und Ausbildung bzw. SCHULUNG  fehlen, läuft das Ganze schief. Kindern muß beigebracht werden KI als Hilfe zu nehmen und nichtals Ersatz des Wissens. Das Gehirn ist wie ein Muskel zu sehen, wenn es nicht mehr benutzt wird verkümmert es. Das passiert nicht nur über das was gelernt werden soll, sondern auch emotional. Der Anreiz und das Erfolgserlebnis bleiben dann aus. So wie ich das sehe und auch der Meinung bin, mach MVP es genau richtig. Man kann über Menschen nicht einfach was überstülpen und dann erwarten das es richtig läuft. Der Mensch wird sich dann immer den geringsten Widerstand suchen, der aber nicht der richtige Weg ist. Solange wir das nicht anerkennen und entspreched umsetzen wird es zum Scheitern verurteilt sein. Kinder sind durch ihre Unbedarftheit da sehr beeinflußbar.",138,lexikon wußte früher schon mehr trotzdem lexikon leben übernommen grundlagen ausbildung bzw schulung fehlen läuft ganze schief kindern muß beigebracht hilfe nehmen nichtals ersatz wissens gehirn muskel sehen mehr benutzt verkümmert passiert gelernt emotional anreiz erfolgserlebnis bleiben sehe meinung mach mvp genau richtig menschen einfach überstülpen erwarten richtig läuft mensch immer geringsten widerstand suchen richtige solange anerkennen entspreched umsetzen scheitern verurteilt kinder unbedarftheit beeinflußbar,negative,0.9512836039066315,908,0,"{'anger': 0.9378255009651184, 'none of them': 0.07824189215898514, 'sadness': 0.03606325015425682, 'disgust': 0.01546377781778574, 'joy': 0.009385667741298676, 'fear': 0.002441640477627516, 'joy_linguistic': 0.3333333333333333, 'joy_sentence_count': 1, 'anger_linguistic': 0.3333333333333333, 'anger_sentence_count': 1, 'none of them_linguistic': 0.3333333333333333, 'none of them_sentence_count': 1}",0.9378255009651184,0.3333333333333333,1.0,0.002441640477627516,0.0,0.0,0.01546377781778574,0.0,0.0,0.03606325015425682,0.0,0.0,0.009385667741298676,0.3333333333333333,1.0,0.07824189215898514,0.3333333333333333,1.0,anger
"Wann komm die Folge ""Kann KI bessere Diskussionen generieren?""",139,wann komm folge bessere diskussionen generieren,negative,0.8257404565811157,62,8,"{'none of them': 0.7304973006248474, 'anger': 0.26961565017700195, 'joy': 0.03514469414949417, 'sadness': 0.012585903517901897, 'disgust': 0.0016509772976860404, 'fear': 0.00018461003492120653}",0.26961565017700195,0.0,0.0,0.00018461003492120653,0.0,0.0,0.0016509772976860404,0.0,0.0,0.012585903517901897,0.0,0.0,0.03514469414949417,0.0,0.0,0.7304973006248474,0.0,0.0,none of them
Unterirdisch,140,unterirdisch,negative,0.9750780463218689,12,2,"{'none of them': 0.8152686357498169, 'anger': 0.12266207486391068, 'joy': 0.012058732099831104, 'sadness': 0.010053948499262333, 'disgust': 0.0030270549468696117, 'fear': 0.00024771419703029096}",0.12266207486391068,0.0,0.0,0.00024771419703029096,0.0,0.0,0.0030270549468696117,0.0,0.0,0.010053948499262333,0.0,0.0,0.012058732099831104,0.0,0.0,0.8152686357498169,0.0,0.0,none of them
Versprochen,141,versprochen,negative,0.9703148007392883,11,2,"{'none of them': 0.39270126819610596, 'joy': 0.36789727210998535, 'anger': 0.035239752382040024, 'sadness': 0.00907651986926794, 'disgust': 0.0017153574153780937, 'fear': 0.00017187921912409365}",0.035239752382040024,0.0,0.0,0.00017187921912409365,0.0,0.0,0.0017153574153780937,0.0,0.0,0.00907651986926794,0.0,0.0,0.36789727210998535,0.0,0.0,0.39270126819610596,0.0,0.0,none of them
