comment_text,original_line,field_count,clean_text,sentiment,confidence,topic,emotions,anger,disgust,fear,joy,neutral,sadness,surprise,anger_linguistic,disgust_linguistic,fear_linguistic,joy_linguistic,neutral_linguistic,sadness_linguistic,surprise_linguistic,anger_sentence_count,disgust_sentence_count,fear_sentence_count,joy_sentence_count,neutral_sentence_count,sadness_sentence_count,surprise_sentence_count,dominant_emotion
@AZsunflower,287,7,azsunflower,neutral,0.7336920499801636,-1,"{'anger': 0.0035462884698063135, 'disgust': 0.001252423389814794, 'fear': 0.001475054188631475, 'joy': 0.04500240460038185, 'neutral': 0.7918263077735901, 'sadness': 0.04791351407766342, 'surprise': 0.10898392647504807, 'sadness_linguistic': 1.0, 'sadness_sentence_count': 1}",0.0035462884698063135,0.001252423389814794,0.001475054188631475,0.04500240460038185,0.7918263077735901,0.04791351407766342,0.10898392647504807,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,neutral
@matthewstapleford7774,293,7,matthewstapleford,neutral,0.831669270992279,1,"{'anger': 0.00845909770578146, 'disgust': 0.0031920571345835924, 'fear': 0.005488127935677767, 'joy': 0.03751455619931221, 'neutral': 0.8274633288383484, 'sadness': 0.05101891607046127, 'surprise': 0.06686397641897202}",0.00845909770578146,0.0031920571345835924,0.005488127935677767,0.03751455619931221,0.8274633288383484,0.05101891607046127,0.06686397641897202,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,neutral
@FiniteResources7734,294,7,finiteresources,neutral,0.7812132239341736,2,"{'anger': 0.016232362017035484, 'disgust': 0.0045999265275895596, 'fear': 0.0034672978799790144, 'joy': 0.030316900461912155, 'neutral': 0.8834787011146545, 'sadness': 0.01891554705798626, 'surprise': 0.04298924282193184}",0.016232362017035484,0.0045999265275895596,0.0034672978799790144,0.030316900461912155,0.8834787011146545,0.01891554705798626,0.04298924282193184,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,neutral
its a fence to guide people trying to cross the border to the border checkpoints. It is there to make the job of the border guards easier by guiding people trying to cross to certain points also to protect people from entering the wilderness,316,3,fence guide people trying cross border border checkpoints make job border guards easier guiding people trying cross certain points also protect people entering wilderness,neutral,0.8981854319572449,1,"{'anger': 0.06678944826126099, 'disgust': 0.012020641937851906, 'fear': 0.2492956966161728, 'joy': 0.029146354645490646, 'neutral': 0.6275426745414734, 'sadness': 0.009812931530177593, 'surprise': 0.005392307415604591, 'neutral_linguistic': 1.0, 'neutral_sentence_count': 1}",0.06678944826126099,0.012020641937851906,0.2492956966161728,0.029146354645490646,0.6275426745414734,0.009812931530177593,0.005392307415604591,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,neutral
@MotherGoose-od1qi,319,7,mothergooseodqi,neutral,0.8141747117042542,2,"{'anger': 0.004805658478289843, 'disgust': 0.0012619958724826574, 'fear': 0.0022434121929109097, 'joy': 0.018663693219423294, 'neutral': 0.7719836235046387, 'sadness': 0.03814173862338066, 'surprise': 0.16289982199668884}",0.004805658478289843,0.0012619958724826574,0.0022434121929109097,0.018663693219423294,0.7719836235046387,0.03814173862338066,0.16289982199668884,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,neutral
@linguaphile42,320,7,linguaphile,neutral,0.7696951627731323,3,"{'anger': 0.02348940446972847, 'disgust': 0.09805966168642044, 'fear': 0.0156510341912508, 'joy': 0.015766071155667305, 'neutral': 0.7584151029586792, 'sadness': 0.0377221405506134, 'surprise': 0.05089655518531799}",0.02348940446972847,0.09805966168642044,0.0156510341912508,0.015766071155667305,0.7584151029586792,0.0377221405506134,0.05089655518531799,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,neutral
@earthstar2493,324,5,earthstar,neutral,0.7480491399765015,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,anger
@linguaphile42,326,7,linguaphile,neutral,0.7696951627731323,0,"{'anger': 0.02348940446972847, 'disgust': 0.09805966168642044, 'fear': 0.0156510341912508, 'joy': 0.015766071155667305, 'neutral': 0.7584151029586792, 'sadness': 0.0377221405506134, 'surprise': 0.05089655518531799}",0.02348940446972847,0.09805966168642044,0.0156510341912508,0.015766071155667305,0.7584151029586792,0.0377221405506134,0.05089655518531799,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,neutral
@goodcommunitylife,330,7,goodcommunitylife,neutral,0.5202775597572327,0,"{'anger': 0.010193278081715107, 'disgust': 0.0018663551891222596, 'fear': 0.004131747409701347, 'joy': 0.35282060503959656, 'neutral': 0.5506510138511658, 'sadness': 0.041725967079401016, 'surprise': 0.03861103951931}",0.010193278081715107,0.0018663551891222596,0.004131747409701347,0.35282060503959656,0.5506510138511658,0.041725967079401016,0.03861103951931,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,neutral
@Olliethelabradane,339,7,olliethelabradane,neutral,0.7691494226455688,0,"{'anger': 0.007620937190949917, 'disgust': 0.005061447154730558, 'fear': 0.004000954795628786, 'joy': 0.02536214143037796, 'neutral': 0.8223570585250854, 'sadness': 0.0434967540204525, 'surprise': 0.09210070222616196}",0.007620937190949917,0.005061447154730558,0.004000954795628786,0.02536214143037796,0.8223570585250854,0.0434967540204525,0.09210070222616196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,neutral
"and using children as a tool of delivery.,,NNco4dayC1M",354,2,using children tool deliverynncodaycm,neutral,0.8694888949394226,2,"{'anger': 0.0033064810559153557, 'disgust': 0.0009783231653273106, 'fear': 0.0025886977091431618, 'joy': 0.06019608676433563, 'neutral': 0.8165334463119507, 'sadness': 0.03313414379954338, 'surprise': 0.08326281607151031}",0.0033064810559153557,0.0009783231653273106,0.0025886977091431618,0.06019608676433563,0.8165334463119507,0.03313414379954338,0.08326281607151031,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,neutral
everywhere. Get rid of right wing populists,366,7,everywhere get rid right wing populists,negative,0.5549603700637817,1,"{'anger': 0.03625069558620453, 'disgust': 0.014407780952751637, 'fear': 0.006764028687030077, 'joy': 0.0030023311264812946, 'neutral': 0.9121482372283936, 'sadness': 0.006026793271303177, 'surprise': 0.021400097757577896}",0.03625069558620453,0.014407780952751637,0.006764028687030077,0.0030023311264812946,0.9121482372283936,0.006026793271303177,0.021400097757577896,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,neutral
@thisis.michelletorres444,369,7,thisismichelletorres,neutral,0.8325558304786682,2,"{'anger': 0.009053904563188553, 'disgust': 0.0019315675599500537, 'fear': 0.005311679560691118, 'joy': 0.08094128221273422, 'neutral': 0.6939999461174011, 'sadness': 0.049002520740032196, 'surprise': 0.15975911915302277}",0.009053904563188553,0.0019315675599500537,0.005311679560691118,0.08094128221273422,0.6939999461174011,0.049002520740032196,0.15975911915302277,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,neutral
right is obsessed,375,5,right obsessed,negative,0.5871577858924866,1,"{'anger': 0.3261338770389557, 'disgust': 0.060501452535390854, 'fear': 0.0044226208701729774, 'joy': 0.004011544864624739, 'neutral': 0.5765702128410339, 'sadness': 0.006569152232259512, 'surprise': 0.02179107628762722}",0.3261338770389557,0.060501452535390854,0.0044226208701729774,0.004011544864624739,0.5765702128410339,0.006569152232259512,0.02179107628762722,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,neutral
@finnishview2933,385,7,finnishview,neutral,0.8276132941246033,8,"{'anger': 0.005499094258993864, 'disgust': 0.0022194194607436657, 'fear': 0.005493514239788055, 'joy': 0.025003861635923386, 'neutral': 0.7357608675956726, 'sadness': 0.06455185264348984, 'surprise': 0.161471426486969}",0.005499094258993864,0.0022194194607436657,0.005493514239788055,0.025003861635923386,0.7357608675956726,0.06455185264348984,0.161471426486969,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,neutral
@thomasl2974,388,7,thomasl,neutral,0.7848925590515137,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,anger
@FactsMattuh,401,7,factsmattuh,neutral,0.7877061367034912,0,"{'anger': 0.007880114018917084, 'disgust': 0.0023680380545556545, 'fear': 0.0028963247314095497, 'joy': 0.0135247353464365, 'neutral': 0.8339542150497437, 'sadness': 0.027559537440538406, 'surprise': 0.11181703954935074}",0.007880114018917084,0.0023680380545556545,0.0028963247314095497,0.0135247353464365,0.8339542150497437,0.027559537440538406,0.11181703954935074,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,neutral
@AZsunflower,403,7,azsunflower,neutral,0.7336920499801636,7,"{'anger': 0.0035462884698063135, 'disgust': 0.001252423389814794, 'fear': 0.001475054188631475, 'joy': 0.04500240460038185, 'neutral': 0.7918263077735901, 'sadness': 0.04791351407766342, 'surprise': 0.10898392647504807, 'sadness_linguistic': 1.0, 'sadness_sentence_count': 1}",0.0035462884698063135,0.001252423389814794,0.001475054188631475,0.04500240460038185,0.7918263077735901,0.04791351407766342,0.10898392647504807,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,neutral
@Seekthetruth3000,429,7,seekthetruth,neutral,0.8269956707954407,4,"{'anger': 0.335414320230484, 'disgust': 0.001905282842926681, 'fear': 0.1837012767791748, 'joy': 0.054766133427619934, 'neutral': 0.3569014072418213, 'sadness': 0.04462558031082153, 'surprise': 0.022685930132865906}",0.335414320230484,0.001905282842926681,0.1837012767791748,0.054766133427619934,0.3569014072418213,0.04462558031082153,0.022685930132865906,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,neutral
@HenritheHorse,431,7,henrithehorse,neutral,0.781503438949585,2,"{'anger': 0.005354172550141811, 'disgust': 0.0023791727144271135, 'fear': 0.0033995402045547962, 'joy': 0.0253303125500679, 'neutral': 0.8579034209251404, 'sadness': 0.02585206739604473, 'surprise': 0.07978139817714691}",0.005354172550141811,0.0023791727144271135,0.0033995402045547962,0.0253303125500679,0.8579034209251404,0.02585206739604473,0.07978139817714691,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,neutral
ivermectin,434,4,ivermectin,neutral,0.7011271715164185,2,"{'anger': 0.02498040162026882, 'disgust': 0.02217681333422661, 'fear': 0.03224401921033859, 'joy': 0.05894409865140915, 'neutral': 0.5597175359725952, 'sadness': 0.1541256606578827, 'surprise': 0.1478114277124405}",0.02498040162026882,0.02217681333422661,0.03224401921033859,0.05894409865140915,0.5597175359725952,0.1541256606578827,0.1478114277124405,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,neutral
@Athandatu,437,7,athandatu,neutral,0.7203149795532227,8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,anger
@malcolmthorne9779,439,5,malcolmthorne,neutral,0.8360402584075928,7,"{'anger': 0.007302494253963232, 'disgust': 0.0033277925103902817, 'fear': 0.0038699922151863575, 'joy': 0.026613406836986542, 'neutral': 0.8428989052772522, 'sadness': 0.0479498952627182, 'surprise': 0.06803754717111588}",0.007302494253963232,0.0033277925103902817,0.0038699922151863575,0.026613406836986542,0.8428989052772522,0.0479498952627182,0.06803754717111588,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,neutral
"barbaric culture and politics to the rest of the world.,,NNco4dayC1M",442,2,barbaric culture politics rest worldnncodaycm,neutral,0.8840304017066956,2,"{'anger': 0.008673934265971184, 'disgust': 0.0014357398031279445, 'fear': 0.0039005386643111706, 'joy': 0.032963186502456665, 'neutral': 0.7976043820381165, 'sadness': 0.03795896843075752, 'surprise': 0.11746326833963394}",0.008673934265971184,0.0014357398031279445,0.0039005386643111706,0.032963186502456665,0.7976043820381165,0.03795896843075752,0.11746326833963394,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,neutral
no CBS is not state run. And unlike Fox News,447,3,cbs state run unlike fox news,neutral,0.7860272526741028,9,"{'anger': 0.004236082546412945, 'disgust': 0.0017349038971588016, 'fear': 0.004829432815313339, 'joy': 0.020023446530103683, 'neutral': 0.7594363689422607, 'sadness': 0.07454203814268112, 'surprise': 0.13519780337810516}",0.004236082546412945,0.0017349038971588016,0.004829432815313339,0.020023446530103683,0.7594363689422607,0.07454203814268112,0.13519780337810516,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,neutral
he did not propagate Russian and Chinese propaganda (Matt gaetz and MTG,449,5,propagate russian chinese propaganda matt gaetz mtg,neutral,0.7211568355560303,6,"{'anger': 0.04838431254029274, 'disgust': 0.004509520251303911, 'fear': 0.010886683128774166, 'joy': 0.042458660900592804, 'neutral': 0.8227258920669556, 'sadness': 0.03136496618390083, 'surprise': 0.03966991975903511}",0.04838431254029274,0.004509520251303911,0.010886683128774166,0.042458660900592804,0.8227258920669556,0.03136496618390083,0.03966991975903511,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,neutral
"leading to hospital and school shutdown because of threats from crazy right wingers.,,NNco4dayC1M",451,2,leading hospital school shutdown threats crazy right wingersnncodaycm,negative,0.8194864392280579,0,"{'anger': 0.033675264567136765, 'disgust': 0.0002696578449103981, 'fear': 0.9297671318054199, 'joy': 0.006888453848659992, 'neutral': 0.006106461863964796, 'sadness': 0.012981818988919258, 'surprise': 0.010311383754014969, 'sadness_linguistic': 1.0, 'fear_linguistic': 1.0, 'sadness_sentence_count': 1, 'fear_sentence_count': 1}",0.033675264567136765,0.0002696578449103981,0.9297671318054199,0.006888453848659992,0.006106461863964796,0.012981818988919258,0.010311383754014969,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,1,0,0,1,0,fear
@HenritheHorse,452,7,henrithehorse,neutral,0.781503438949585,8,"{'anger': 0.005354172550141811, 'disgust': 0.0023791727144271135, 'fear': 0.0033995402045547962, 'joy': 0.0253303125500679, 'neutral': 0.8579034209251404, 'sadness': 0.02585206739604473, 'surprise': 0.07978139817714691}",0.005354172550141811,0.0023791727144271135,0.0033995402045547962,0.0253303125500679,0.8579034209251404,0.02585206739604473,0.07978139817714691,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,neutral
@TheLordOfNothing,453,7,thelordofnothing,neutral,0.6406561136245728,2,"{'anger': 0.0774802565574646, 'disgust': 0.009820295497775078, 'fear': 0.005322090350091457, 'joy': 0.035365503281354904, 'neutral': 0.6662307977676392, 'sadness': 0.11276654154062271, 'surprise': 0.09301454573869705}",0.0774802565574646,0.009820295497775078,0.005322090350091457,0.035365503281354904,0.6662307977676392,0.11276654154062271,0.09301454573869705,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,neutral
@HenritheHorse,456,7,henrithehorse,neutral,0.781503438949585,8,"{'anger': 0.005354172550141811, 'disgust': 0.0023791727144271135, 'fear': 0.0033995402045547962, 'joy': 0.0253303125500679, 'neutral': 0.8579034209251404, 'sadness': 0.02585206739604473, 'surprise': 0.07978139817714691}",0.005354172550141811,0.0023791727144271135,0.0033995402045547962,0.0253303125500679,0.8579034209251404,0.02585206739604473,0.07978139817714691,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,neutral
here’s a reminder—he is not running for president,461,5,heres reminderhe running president,neutral,0.761188805103302,3,"{'anger': 0.015337448567152023, 'disgust': 0.003713427809998393, 'fear': 0.012795367278158665, 'joy': 0.04766899347305298, 'neutral': 0.8124765157699585, 'sadness': 0.029908152297139168, 'surprise': 0.07810008525848389}",0.015337448567152023,0.003713427809998393,0.012795367278158665,0.04766899347305298,0.8124765157699585,0.029908152297139168,0.07810008525848389,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,neutral
couldnt help it.,468,2,couldnt help,negative,0.48452648520469666,3,"{'anger': 0.004246248863637447, 'disgust': 0.002436653710901737, 'fear': 0.004125276580452919, 'joy': 0.0014225357444956899, 'neutral': 0.05527138710021973, 'sadness': 0.9201844930648804, 'surprise': 0.012313398532569408}",0.004246248863637447,0.002436653710901737,0.004125276580452919,0.0014225357444956899,0.05527138710021973,0.9201844930648804,0.012313398532569408,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,sadness
but you have the nasty habit of impacting the entire planet with everything you do.,470,2,nasty habit impacting entire planet everything,negative,0.9293432235717773,-1,"{'anger': 0.13722391426563263, 'disgust': 0.37526071071624756, 'fear': 0.3604487478733063, 'joy': 0.006035102065652609, 'neutral': 0.07125739753246307, 'sadness': 0.037694040685892105, 'surprise': 0.01208002120256424, 'anger_linguistic': 1.0, 'disgust_linguistic': 1.0, 'anger_sentence_count': 1, 'disgust_sentence_count': 1}",0.13722391426563263,0.37526071071624756,0.3604487478733063,0.006035102065652609,0.07125739753246307,0.037694040685892105,0.01208002120256424,1.0,1.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,disgust
jesus or climate-change- is a hoax - then all of that display of a failing education system just points to the catastrophic outcome it has for the rest of the planet.,472,2,jesus climatechange hoax display failing education system points catastrophic outcome rest planet,negative,0.9214961528778076,4,"{'anger': 0.11765394359827042, 'disgust': 0.005874482449144125, 'fear': 0.0940975695848465, 'joy': 0.008215082809329033, 'neutral': 0.05506354942917824, 'sadness': 0.6807098388671875, 'surprise': 0.03838556632399559}",0.11765394359827042,0.005874482449144125,0.0940975695848465,0.008215082809329033,0.05506354942917824,0.6807098388671875,0.03838556632399559,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,sadness
i dont feel like shouting haa haa - because in the end,474,3,dont feel like shouting haa haa end,negative,0.6912661790847778,6,"{'anger': 0.36970406770706177, 'disgust': 0.04197698086500168, 'fear': 0.04718859866261482, 'joy': 0.07787895947694778, 'neutral': 0.013852044939994812, 'sadness': 0.4427480697631836, 'surprise': 0.006651337258517742}",0.36970406770706177,0.04197698086500168,0.04718859866261482,0.07787895947694778,0.013852044939994812,0.4427480697631836,0.006651337258517742,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,sadness
@FreeTheChinese,476,7,freethechinese,neutral,0.7475265860557556,8,"{'anger': 0.005442928988486528, 'disgust': 0.0010418788297101855, 'fear': 0.0035486058332026005, 'joy': 0.1058821827173233, 'neutral': 0.7254976034164429, 'sadness': 0.02604345604777336, 'surprise': 0.13254334032535553}",0.005442928988486528,0.0010418788297101855,0.0035486058332026005,0.1058821827173233,0.7254976034164429,0.02604345604777336,0.13254334032535553,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,neutral
@HenritheHorse,488,7,henrithehorse,neutral,0.781503438949585,1,"{'anger': 0.005354172550141811, 'disgust': 0.0023791727144271135, 'fear': 0.0033995402045547962, 'joy': 0.0253303125500679, 'neutral': 0.8579034209251404, 'sadness': 0.02585206739604473, 'surprise': 0.07978139817714691}",0.005354172550141811,0.0023791727144271135,0.0033995402045547962,0.0253303125500679,0.8579034209251404,0.02585206739604473,0.07978139817714691,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,neutral
@chesterwilberforce9832,489,7,chesterwilberforce,neutral,0.8154489994049072,-1,"{'anger': 0.008681614883244038, 'disgust': 0.0017642069142311811, 'fear': 0.003973523620516062, 'joy': 0.03602365776896477, 'neutral': 0.7806069254875183, 'sadness': 0.07051533460617065, 'surprise': 0.09843473136425018}",0.008681614883244038,0.0017642069142311811,0.003973523620516062,0.03602365776896477,0.7806069254875183,0.07051533460617065,0.09843473136425018,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,neutral
@BlockdaCoolguy,497,7,blockdacoolguy,neutral,0.7161245942115784,-1,"{'anger': 0.0046032448299229145, 'disgust': 0.0014250854728743434, 'fear': 0.0013337770942598581, 'joy': 0.05417506769299507, 'neutral': 0.7554770112037659, 'sadness': 0.056883905082941055, 'surprise': 0.12610195577144623}",0.0046032448299229145,0.0014250854728743434,0.0013337770942598581,0.05417506769299507,0.7554770112037659,0.056883905082941055,0.12610195577144623,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,neutral
@Perry-o5i,501,7,perryoi,neutral,0.7861008644104004,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,anger
@BradThePitts,510,7,bradthepitts,neutral,0.8067699670791626,9,"{'anger': 0.005938658490777016, 'disgust': 0.0027385216671973467, 'fear': 0.002283359644934535, 'joy': 0.03728892281651497, 'neutral': 0.8275631666183472, 'sadness': 0.05355240777134895, 'surprise': 0.07063502073287964}",0.005938658490777016,0.0027385216671973467,0.002283359644934535,0.03728892281651497,0.8275631666183472,0.05355240777134895,0.07063502073287964,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,neutral
@HenritheHorse,514,7,henrithehorse,neutral,0.781503438949585,0,"{'anger': 0.005354172550141811, 'disgust': 0.0023791727144271135, 'fear': 0.0033995402045547962, 'joy': 0.0253303125500679, 'neutral': 0.8579034209251404, 'sadness': 0.02585206739604473, 'surprise': 0.07978139817714691}",0.005354172550141811,0.0023791727144271135,0.0033995402045547962,0.0253303125500679,0.8579034209251404,0.02585206739604473,0.07978139817714691,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,neutral
@northshorelight35,516,7,northshorelight,neutral,0.7468727231025696,2,"{'anger': 0.006593762431293726, 'disgust': 0.002451471518725157, 'fear': 0.005128624849021435, 'joy': 0.00991799309849739, 'neutral': 0.8623881936073303, 'sadness': 0.05573417991399765, 'surprise': 0.057785723358392715}",0.006593762431293726,0.002451471518725157,0.005128624849021435,0.00991799309849739,0.8623881936073303,0.05573417991399765,0.057785723358392715,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,neutral
@MotherGoose-od1qi,528,7,mothergooseodqi,neutral,0.8141747117042542,0,"{'anger': 0.004805658478289843, 'disgust': 0.0012619958724826574, 'fear': 0.0022434121929109097, 'joy': 0.018663693219423294, 'neutral': 0.7719836235046387, 'sadness': 0.03814173862338066, 'surprise': 0.16289982199668884}",0.004805658478289843,0.0012619958724826574,0.0022434121929109097,0.018663693219423294,0.7719836235046387,0.03814173862338066,0.16289982199668884,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,neutral
"wealthy and living my best life. Those nowadays right wingers are something else. First they cause collapsed societys like in Iraq and Libya. Then they whine that they can't shoot those refugees on the border. And when those so called right wingers get the power like in Hungary there will be huge corruption and oligarchy. And that is the end of capitalism and beginning of degenerating oligarchy. No real right winger can be fascist because it is basically an end of the free markets and capitalism but many fascists call them selves right wingers.,,NNco4dayC1M",539,2,wealthy living best life nowadays right wingers something else first cause collapsed societys like iraq libya whine cant shoot refugees border called right wingers get power like hungary huge corruption oligarchy end capitalism beginning degenerating oligarchy real right winger fascist basically end free markets capitalism many fascists call selves right wingersnncodaycm,negative,0.6310622692108154,3,"{'anger': 0.6961557269096375, 'disgust': 0.0022695446386933327, 'fear': 0.18234001100063324, 'joy': 0.03282589837908745, 'neutral': 0.014651438221335411, 'sadness': 0.06202685460448265, 'surprise': 0.009730523452162743, 'neutral_linguistic': 2.0, 'neutral_sentence_count': 1}",0.6961557269096375,0.0022695446386933327,0.18234001100063324,0.03282589837908745,0.014651438221335411,0.06202685460448265,0.009730523452162743,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,1,0,0,neutral
too. Marketing was supported by government in order to increase the consumption of pig flesh. They claimed Finnish pigs being happy in their hight standard circumstances AKA having 0.9 m2/ 90 kg pig on a concrete floor,547,3,marketing supported government order increase consumption pig flesh claimed finnish pigs happy hight standard circumstances aka pig concrete floor,neutral,0.7438886761665344,2,"{'anger': 0.006241331808269024, 'disgust': 0.0015779775567352772, 'fear': 0.0005373405874706805, 'joy': 0.9203029274940491, 'neutral': 0.04682398587465286, 'sadness': 0.007656613364815712, 'surprise': 0.016859915107488632, 'joy_linguistic': 1.0, 'joy_sentence_count': 1}",0.006241331808269024,0.0015779775567352772,0.0005373405874706805,0.9203029274940491,0.04682398587465286,0.007656613364815712,0.016859915107488632,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,joy
who came into conclusion that eggs and cholesterol are dose-dependently associated with premature deaths,549,4,came conclusion eggs cholesterol dosedependently associated premature deaths,negative,0.6686223745346069,5,"{'anger': 0.016918573528528214, 'disgust': 0.010471002198755741, 'fear': 0.045454785227775574, 'joy': 0.014449045993387699, 'neutral': 0.09687488526105881, 'sadness': 0.7602698802947998, 'surprise': 0.05556187778711319}",0.016918573528528214,0.010471002198755741,0.045454785227775574,0.014449045993387699,0.09687488526105881,0.7602698802947998,0.05556187778711319,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,sadness
the name of the organization was honest. But they switched it to Milk and Health (Maito ja Terveys ry),551,7,name organization honest switched milk health maito terveys,neutral,0.8885533213615417,2,"{'anger': 0.008214358240365982, 'disgust': 0.0011647570645436645, 'fear': 0.0017968835309147835, 'joy': 0.05810520797967911, 'neutral': 0.7536445260047913, 'sadness': 0.021277131512761116, 'surprise': 0.15579712390899658}",0.008214358240365982,0.0011647570645436645,0.0017968835309147835,0.05810520797967911,0.7536445260047913,0.021277131512761116,0.15579712390899658,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,neutral
@cherylcarlson3315,557,7,cherylcarlson,neutral,0.8251096606254578,1,"{'anger': 0.011431089602410793, 'disgust': 0.004112785216420889, 'fear': 0.00493968790397048, 'joy': 0.037653230130672455, 'neutral': 0.8237754106521606, 'sadness': 0.05783569812774658, 'surprise': 0.060252171009778976}",0.011431089602410793,0.004112785216420889,0.00493968790397048,0.037653230130672455,0.8237754106521606,0.05783569812774658,0.060252171009778976,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,neutral
@MichelleCarithersAuthor,558,7,michellecarithersauthor,neutral,0.8640947937965393,0,"{'anger': 0.013840187340974808, 'disgust': 0.0042329407297074795, 'fear': 0.007728935219347477, 'joy': 0.09439236670732498, 'neutral': 0.7360454201698303, 'sadness': 0.056775376200675964, 'surprise': 0.08698480576276779}",0.013840187340974808,0.0042329407297074795,0.007728935219347477,0.09439236670732498,0.7360454201698303,0.056775376200675964,0.08698480576276779,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,neutral
@MissLiveLaughLove1,566,7,misslivelaughlove,neutral,0.6013592481613159,3,"{'anger': 0.0051758685149252415, 'disgust': 0.0015489609213545918, 'fear': 0.0026302041951566935, 'joy': 0.06348495930433273, 'neutral': 0.782783031463623, 'sadness': 0.0784154087305069, 'surprise': 0.06596161425113678, 'joy_linguistic': 2.0, 'love_linguistic': 1.0, 'joy_sentence_count': 1, 'love_sentence_count': 1}",0.0051758685149252415,0.0015489609213545918,0.0026302041951566935,0.06348495930433273,0.782783031463623,0.0784154087305069,0.06596161425113678,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,1,0,0,0,joy
